"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.092,0.455,-0.57,-0.54,0.59,0.18
"ClusIPW",0.151,0.054,-0.75,0.23,-0.41,-0.46
"addIPW",0.101,0.456,-0.46,-0.58,0.66,-0.1
"Oracle",0.198,0.282,0,-0.16,0.08,-0.98
