"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.083,0.519,-0.35,-0.63,0.65,0.23
"ClusIPW",0.063,0.432,-0.24,0.88,-0.04,-0.4
"addIPW",0.196,0.499,0.45,0,0,-0.89
"Oracle",0.198,0.281,0,-0.16,0.08,-0.98
