"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.103,0.484,0.25,-0.78,-0.17,-0.55
"ClusIPW",0.16,0,-0.74,0.05,-0.36,-0.57
"addIPW",0.199,0.501,0.45,0,0,-0.89
"Oracle",0.199,0.279,0,-0.16,0.08,-0.98
