"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.09,0.494,-0.2,-0.94,0.09,0.25
"ClusIPW",0.111,0.311,-0.52,-0.62,-0.45,-0.37
"addIPW",0.163,0.263,0.31,-0.13,-0.74,-0.58
"Oracle",0.197,0.279,0,-0.16,0.08,-0.98
