"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.081,0.46,-0.55,-0.6,0.16,0.55
"ClusIPW",0.085,0.339,-0.48,0.69,-0.41,-0.35
"addIPW",0.134,0.096,-0.96,-0.22,0.18,0.02
"Oracle",0.198,0.281,0,-0.16,0.08,-0.98
