"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.113,0.433,0.38,-0.39,-0.71,-0.45
"ClusIPW",0.054,0.611,0.7,0.67,-0.08,-0.22
"addIPW",0.198,0.501,0.45,0,0,-0.89
"Oracle",0.198,0.259,-0.04,-0.16,0.05,-0.98
