"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.092,0.535,-0.14,-0.49,0.81,-0.28
"ClusIPW",0.04,0.746,0.69,0.52,0.45,0.23
"addIPW",0.197,0.5,0.45,0,0,-0.89
"Oracle",0.198,0.279,0,-0.16,0.08,-0.98
