"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.122,0.372,-0.48,-0.39,0.64,-0.46
"ClusIPW",0.092,0.328,-0.46,0.6,-0.07,-0.65
"addIPW",0.198,0.501,0.45,0,0,-0.89
"Oracle",0.197,0.279,0,-0.16,0.08,-0.98
