"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.083,0.508,-0.08,-0.86,-0.2,0.46
"ClusIPW",0.056,0.456,-0.21,0.97,-0.1,-0.07
"addIPW",0.089,0.462,0.16,-0.54,-0.81,0.15
"Oracle",0.198,0.281,0,-0.16,0.08,-0.98
