"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.104,0.455,-0.06,-0.93,-0.24,-0.27
"ClusIPW",0.095,0.301,-0.6,0.6,-0.28,-0.44
"addIPW",0.159,0,-1,0,0,0
"Oracle",0.2,0.279,0,-0.16,0.08,-0.98
