"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.09,0.483,0.27,-0.57,-0.77,0.11
"ClusIPW",0.067,0.406,-0.4,0.87,-0.19,-0.22
"addIPW",0.146,0.312,0.4,-0.08,-0.84,-0.35
"Oracle",0.207,0.278,0,-0.1,0.08,-0.99
