"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.099,0.522,0.1,-0.66,0.52,-0.53
"ClusIPW",0.106,0.379,-0.52,-0.8,-0.23,-0.19
"addIPW",0.184,0.303,0.42,-0.03,-0.7,-0.58
"Oracle",0.208,0.27,-0.01,-0.11,0.08,-0.99
