"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.066,0.587,-0.09,-0.65,0.61,0.44
"ClusIPW",0.099,0.287,-0.57,0.57,-0.34,-0.49
"addIPW",0.158,0,-1,0,0,0
"Oracle",0.2,0.28,0,-0.16,0.08,-0.98
