"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.087,0.49,0.4,-0.38,-0.83,-0.02
"ClusIPW",0.088,0.328,-0.56,0.67,-0.34,-0.34
"addIPW",0.159,0,-1,0,0,0
"Oracle",0.205,0.245,-0.05,-0.13,0.08,-0.99
