"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.091,0.484,-0.43,-0.22,0.87,-0.06
"ClusIPW",0.093,0.299,-0.61,0.61,-0.38,-0.32
"addIPW",0.125,0.204,-0.82,-0.39,0.08,-0.42
"Oracle",0.198,0.281,0,-0.16,0.08,-0.98
