"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.098,0.493,-0.34,-0.63,0.69,-0.09
"ClusIPW",0.049,0.565,0.4,0.91,0,0.07
"addIPW",0.2,0.498,0.45,0,0,-0.89
"Oracle",0.205,0.253,-0.03,-0.12,0.08,-0.99
