"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.097,0.502,0.07,-0.94,0.17,-0.28
"ClusIPW",0.153,0.082,-0.73,0.24,-0.09,-0.64
"addIPW",0.198,0.5,0.45,0,0,-0.89
"Oracle",0.198,0.28,0,-0.16,0.08,-0.98
