"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.198,0.5,0,0,0,-1
"ClusIPW",0.053,0.488,-0.03,0.99,-0.05,-0.09
"addIPW",0.199,0.501,0.45,0,0,-0.89
"Oracle",0.199,0.28,0,-0.16,0.08,-0.98
