"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.093,0.496,-0.24,-0.85,0.46,-0.04
"ClusIPW",0.158,0.003,-0.73,-0.11,-0.28,-0.62
"addIPW",0.2,0.5,0.45,0,0,-0.89
"Oracle",0.198,0.281,0,-0.16,0.08,-0.98
