"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.082,0.395,-0.16,-0.39,-0.78,0.46
"ClusIPW",0.052,0.471,-0.28,0.96,0.02,0.1
"addIPW",0.096,0.265,-0.86,0.5,-0.1,-0.07
"Oracle",0.198,0.28,0,-0.16,0.08,-0.98
