"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.086,0.507,-0.38,-0.71,0.54,0.25
"ClusIPW",0.067,0.405,-0.38,0.86,-0.18,-0.28
"addIPW",0.198,0.499,0.45,0,0,-0.89
"Oracle",0.198,0.28,0,-0.16,0.08,-0.98
