"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.079,0.524,-0.36,-0.61,0.64,0.3
"ClusIPW",0.067,0.42,-0.28,0.85,-0.04,-0.45
"addIPW",0.198,0.501,0.45,0,0,-0.89
"Oracle",0.197,0.262,-0.03,-0.16,0.08,-0.98
