"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.076,0.583,0.56,-0.8,0.07,-0.19
"ClusIPW",0.125,0.178,-0.75,0.4,-0.32,-0.43
"addIPW",0.198,0.497,0.45,0,0,-0.89
"Oracle",0.199,0.281,0,-0.16,0.08,-0.98
