"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.073,0.501,-0.33,-0.66,-0.01,0.67
"ClusIPW",0.049,0.507,0.04,1,-0.01,0.05
"addIPW",0.159,0,-1,0,0,0
"Oracle",0.199,0.284,0,-0.16,0.08,-0.98
