"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.086,0.414,-0.68,-0.36,0.54,0.32
"ClusIPW",0.061,0.426,-0.33,0.91,-0.17,-0.16
"addIPW",0.144,0.449,0.48,-0.18,-0.35,-0.79
"Oracle",0.197,0.281,0,-0.16,0.08,-0.98
