"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.055,0.545,-0.43,-0.38,0.43,0.69
"ClusIPW",0.158,0.011,-0.74,0.13,-0.11,-0.66
"addIPW",0.133,0.331,-0.45,0.01,0.86,-0.25
"Oracle",0.198,0.281,0,-0.16,0.08,-0.98
