"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.078,0.506,-0.48,-0.43,0.69,0.33
"ClusIPW",0.157,0.001,-0.75,-0.1,-0.53,-0.39
"addIPW",0.16,0,-1,0,0,0
"Oracle",0.198,0.281,0,-0.16,0.08,-0.98
