"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.081,0.574,-0.24,-0.25,0.93,-0.15
"ClusIPW",0.157,0.051,-0.77,-0.22,-0.25,-0.55
"addIPW",0.199,0.499,0.45,0,0,-0.89
"Oracle",0.197,0.282,0,-0.16,0.08,-0.98
