"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.071,0.511,-0.34,-0.64,0.12,0.68
"ClusIPW",0.061,0.432,-0.31,0.92,-0.13,-0.2
"addIPW",0.076,0.443,-0.45,0.19,0.86,-0.13
"Oracle",0.196,0.278,0,-0.16,0.08,-0.98
