"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.076,0.468,-0.3,-0.58,-0.36,0.66
"ClusIPW",0.119,0.205,-0.65,0.43,-0.41,-0.47
"addIPW",0.199,0.502,0.45,0,0,-0.89
"Oracle",0.199,0.283,0,-0.16,0.08,-0.98
