"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.09,0.565,0.59,-0.61,-0.04,-0.53
"ClusIPW",0.118,0.253,-0.31,0.41,-0.28,-0.81
"addIPW",0.197,0.501,0.45,0,0,-0.89
"Oracle",0.197,0.281,0,-0.16,0.08,-0.98
