"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.078,0.531,-0.38,-0.47,0.76,0.23
"ClusIPW",0.073,0.397,-0.27,0.79,-0.18,-0.52
"addIPW",0.167,0.508,0.46,-0.11,-0.01,-0.88
"Oracle",0.207,0.266,-0.01,-0.09,0.07,-0.99
