"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.076,0.491,-0.5,-0.58,0.33,0.56
"ClusIPW",0.057,0.459,-0.1,0.95,-0.12,-0.27
"addIPW",0.197,0.501,0.45,0,0,-0.89
"Oracle",0.198,0.279,0,-0.16,0.08,-0.98
