"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.094,0.494,-0.37,-0.58,0.73,-0.03
"ClusIPW",0.158,0.001,-0.75,-0.1,-0.36,-0.54
"addIPW",0.197,0.5,0.45,0,0,-0.89
"Oracle",0.197,0.277,0,-0.16,0.08,-0.98
