"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.096,0.459,-0.36,-0.92,0.03,0.15
"ClusIPW",0.139,0.118,-0.77,-0.32,-0.4,-0.39
"addIPW",0.16,0,-1,0,0,0
"Oracle",0.206,0.276,-0.01,-0.09,0.08,-0.99
