"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.052,0.539,-0.46,-0.33,0.42,0.7
"ClusIPW",0.059,0.432,-0.31,0.92,-0.22,-0.14
"addIPW",0.158,0,-1,0,0,0
"Oracle",0.2,0.282,0,-0.16,0.08,-0.98
