"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.099,0.468,-0.34,-0.82,0.43,-0.16
"ClusIPW",0.1,0.292,-0.58,0.58,-0.28,-0.5
"addIPW",0.144,0.339,-0.31,-0.28,0.56,-0.72
"Oracle",0.198,0.279,0,-0.16,0.08,-0.98
