"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.075,0.536,-0.38,-0.52,0.66,0.38
"ClusIPW",0.132,0.158,-0.7,0.36,-0.35,-0.5
"addIPW",0.132,0.483,0.36,-0.22,0.11,-0.9
"Oracle",0.197,0.28,0,-0.16,0.08,-0.98
