"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.106,0.427,0.05,-0.74,-0.55,-0.37
"ClusIPW",0.05,0.514,0.08,1,0.04,0.02
"addIPW",0.159,0,-1,0,0,0
"Oracle",0.197,0.279,0,-0.16,0.08,-0.98
