"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.077,0.543,-0.28,-0.63,0.66,0.29
"ClusIPW",0.091,0.312,-0.61,0.63,-0.36,-0.32
"addIPW",0.199,0.501,0.45,0,0,-0.89
"Oracle",0.197,0.278,0,-0.16,0.08,-0.98
