"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.053,0.47,-0.35,-0.33,-0.3,0.83
"ClusIPW",0.156,0.023,-0.79,0.18,-0.58,-0.1
"addIPW",0.109,0.228,-0.85,-0.45,-0.28,-0.04
"Oracle",0.198,0.283,0,-0.16,0.08,-0.98
