"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.11,0.425,0.43,-0.22,-0.82,-0.31
"ClusIPW",0.053,0.47,-0.24,0.97,0.01,0.02
"addIPW",0.158,0,-1,0,0,0
"Oracle",0.197,0.28,0,-0.16,0.08,-0.98
