"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.111,0.422,0.44,-0.15,-0.85,-0.25
"ClusIPW",0.073,0.39,-0.38,0.8,-0.18,-0.42
"addIPW",0.175,0.184,0.29,-0.04,-0.79,-0.54
"Oracle",0.197,0.281,0,-0.16,0.08,-0.98
