"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.091,0.54,0.19,-0.76,0.48,-0.4
"ClusIPW",0.132,0.209,-0.45,0.34,-0.07,-0.82
"addIPW",0.118,0.472,0.38,0.25,0.01,-0.89
"Oracle",0.208,0.276,0,-0.1,0.08,-0.99
