"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.08,0.485,-0.22,-0.74,-0.29,0.57
"ClusIPW",0.048,0.522,0.07,0.98,0.01,0.16
"addIPW",0.035,0.547,-0.53,-0.09,0.71,0.45
"Oracle",0.197,0.282,0,-0.16,0.08,-0.98
