"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.159,0,-1,0,0,0
"ClusIPW",0.157,0.004,-0.76,0.13,-0.42,-0.47
"addIPW",0.16,0,-1,0,0,0
"Oracle",0.197,0.277,0,-0.16,0.08,-0.98
