"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.084,0.533,0.38,-0.8,-0.47,0.07
"ClusIPW",0.159,0,-0.8,0.04,-0.34,-0.49
"addIPW",0.124,0.501,0.41,-0.24,0.07,-0.88
"Oracle",0.199,0.28,0,-0.16,0.08,-0.98
