"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.027,0.682,-0.4,-0.11,0.75,0.51
"ClusIPW",0.156,0.479,0.38,-0.15,0.07,-0.91
"addIPW",0.164,0.448,0.32,0.15,0.09,-0.93
"Oracle",0.197,0.282,0,-0.16,0.08,-0.98
