"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.091,0.499,0.37,-0.64,-0.67,-0.06
"ClusIPW",0.079,0.363,-0.43,0.74,-0.25,-0.45
"addIPW",0.2,0.498,0.45,0,0,-0.89
"Oracle",0.198,0.282,0,-0.16,0.08,-0.98
