"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.064,0.544,0.39,-0.3,-0.83,0.27
"ClusIPW",0.156,0.022,-0.79,0.18,-0.4,-0.43
"addIPW",0.2,0.5,0.45,0,0,-0.89
"Oracle",0.199,0.281,0,-0.16,0.08,-0.98
