"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.104,0.478,-0.03,-0.82,0.27,-0.51
"ClusIPW",0.076,0.373,-0.48,0.78,-0.31,-0.27
"addIPW",0.175,0.254,0.38,-0.04,-0.76,-0.53
"Oracle",0.201,0.34,0,-0.03,0.08,-1
