"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.082,0.529,-0.29,-0.67,0.65,0.22
"ClusIPW",0.094,0.295,-0.64,0.6,-0.39,-0.27
"addIPW",0.159,0,-1,0,0,0
"Oracle",0.198,0.281,0,-0.16,0.08,-0.98
