"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.092,0.513,-0.11,-0.83,0.53,-0.15
"ClusIPW",0.058,0.455,-0.18,0.96,-0.07,-0.19
"addIPW",0.199,0.501,0.45,0,0,-0.89
"Oracle",0.199,0.282,0,-0.16,0.08,-0.98
