"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.096,0.452,-0.55,-0.7,0.43,0.15
"ClusIPW",0.069,0.398,-0.42,0.84,-0.21,-0.27
"addIPW",0.121,0.205,-0.73,-0.44,-0.45,-0.28
"Oracle",0.197,0.279,0,-0.16,0.08,-0.98
