"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.104,0.427,-0.33,-0.91,-0.12,-0.21
"ClusIPW",0.075,0.383,-0.41,0.8,-0.19,-0.39
"addIPW",0.199,0.5,0.45,0,0,-0.89
"Oracle",0.198,0.279,0,-0.16,0.08,-0.98
