"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.165,0.295,-0.4,-0.05,0.82,-0.41
"ClusIPW",0.129,0.15,-0.76,0.36,-0.41,-0.35
"addIPW",0.198,0.501,0.45,0,0,-0.89
"Oracle",0.197,0.281,0,-0.16,0.08,-0.98
