"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.102,0.514,0.25,-0.67,0.29,-0.63
"ClusIPW",0.157,0.017,-0.77,-0.17,-0.42,-0.44
"addIPW",0.198,0.502,0.45,0,0,-0.89
"Oracle",0.198,0.282,0,-0.16,0.08,-0.98
