"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.095,0.473,-0.16,-0.98,-0.14,0.05
"ClusIPW",0.076,0.377,-0.47,0.78,-0.18,-0.38
"addIPW",0.122,0.385,0.47,0.07,-0.8,-0.36
"Oracle",0.199,0.281,0,-0.16,0.08,-0.98
