"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.088,0.536,0.19,-0.95,0.23,-0.09
"ClusIPW",0.156,0.058,-0.53,0.18,-0.29,-0.78
"addIPW",0.197,0.501,0.45,0,0,-0.89
"Oracle",0.208,0.276,0,-0.1,0.08,-0.99
