"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.072,0.506,-0.36,-0.63,0.09,0.69
"ClusIPW",0.073,0.387,-0.42,0.82,-0.27,-0.28
"addIPW",0.198,0.497,0.45,0,0,-0.89
"Oracle",0.198,0.282,0,-0.16,0.08,-0.98
