"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.086,0.51,-0.41,-0.28,0.87,-0.01
"ClusIPW",0.068,0.385,-0.61,0.74,-0.23,0.14
"addIPW",0.158,0,-1,0,0,0
"Oracle",0.198,0.283,0,-0.16,0.08,-0.98
