"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.073,0.545,-0.4,-0.28,0.86,0.15
"ClusIPW",0.083,0.352,-0.52,0.73,-0.28,-0.34
"addIPW",0.197,0.497,0.45,0,0,-0.89
"Oracle",0.197,0.279,0,-0.16,0.08,-0.98
