"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.092,0.5,-0.13,-0.97,0.21,0.04
"ClusIPW",0.103,0.273,-0.62,0.55,-0.33,-0.45
"addIPW",0.16,0,-1,0,0,0
"Oracle",0.199,0.282,0,-0.16,0.08,-0.98
