"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.093,0.469,0.02,-0.85,-0.53,0.08
"ClusIPW",0.108,0.231,-0.75,0.48,-0.39,-0.24
"addIPW",0.179,0.245,0.38,-0.02,-0.78,-0.5
"Oracle",0.206,0.285,0,-0.08,0.08,-0.99
